Zaman,Tip,Strain,Piezo,Nem,Korozyon,Ax,Ay,Az,HasarSkoru,Sinif,KorozyonHizi,KorozyonUyari
2026-04-22 18:54:38.964,Hizli,-,234,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:39.029,Hizli,-,229,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:39.067,Hizli,-,233,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:39.105,Hizli,-,229,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:39.156,Hizli,-,234,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:39.214,Hizli,-,230,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:39.281,Hizli,-,238,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:39.331,Hizli,-,230,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:39.378,Hizli,-,234,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:39.447,Hizli,-,230,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:39.456,Hizli,-,233,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:39.505,Hizli,-,237,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:39.561,Hizli,-,241,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:39.605,Hizli,-,244,-,-,-4.6,7.48,16.55,0.1779,Sağlıklı,-469.810229,False
2026-04-22 18:54:39.634,Yavas,7155,-,,13,-,-,-,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:39.690,Hizli,-,244,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:39.717,Hizli,-,246,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:39.754,Hizli,-,254,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:39.813,Hizli,-,254,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:39.854,Hizli,-,261,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:39.939,Hizli,-,253,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:39.981,Hizli,-,261,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:40.006,Hizli,-,255,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:40.060,Hizli,-,254,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:40.114,Hizli,-,245,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:40.192,Hizli,-,251,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:40.224,Hizli,-,255,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:40.261,Hizli,-,258,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:40.328,Hizli,-,252,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:40.373,Hizli,-,257,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:40.411,Hizli,-,255,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:40.464,Hizli,-,254,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:40.515,Hizli,-,254,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:40.581,Hizli,-,250,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:40.614,Hizli,-,251,-,-,-4.6,7.48,16.55,0.1943,Sağlıklı,-174.647698,False
2026-04-22 18:54:40.655,Yavas,4004,-,,13,-,-,-,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:40.663,Hizli,-,245,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:40.725,Hizli,-,249,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:40.769,Hizli,-,248,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:40.856,Hizli,-,256,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:40.857,Hizli,-,259,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:40.904,Hizli,-,259,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:40.989,Hizli,-,258,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:41.019,Hizli,-,254,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:41.056,Hizli,-,257,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:41.128,Hizli,-,249,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:41.166,Hizli,-,254,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:41.210,Hizli,-,258,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:41.279,Hizli,-,260,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:41.317,Hizli,-,264,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:41.367,Hizli,-,258,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:41.411,Hizli,-,262,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:41.457,Hizli,-,257,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:41.561,Hizli,-,259,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:41.565,Hizli,-,262,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:41.628,Hizli,-,254,-,-,-4.6,7.48,16.55,0.1337,Sağlıklı,-294.707896,False
2026-04-22 18:54:41.635,Yavas,5558,-,,18,-,-,-,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:41.706,Hizli,-,256,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:41.708,Hizli,-,258,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:41.756,Hizli,-,263,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:41.849,Hizli,-,257,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:41.855,Hizli,-,261,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:41.914,Hizli,-,256,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:41.978,Hizli,-,264,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:42.038,Hizli,-,259,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:42.078,Hizli,-,263,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:42.147,Hizli,-,263,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:42.175,Hizli,-,271,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:42.210,Hizli,-,270,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:42.269,Hizli,-,266,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:42.317,Hizli,-,266,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:42.356,Hizli,-,263,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:42.406,Hizli,-,264,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:42.464,Hizli,-,259,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:42.531,Hizli,-,264,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:42.576,Hizli,-,265,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:42.620,Hizli,-,271,-,-,-4.6,7.48,16.55,0.1636,Sağlıklı,1.379982,False
2026-04-22 18:54:42.734,Yavas,9986,-,,28,-,-,-,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:42.738,Hizli,-,275,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:42.739,Hizli,-,283,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:42.769,Hizli,-,296,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:42.806,Hizli,-,295,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:42.857,Hizli,-,281,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:42.919,Hizli,-,262,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:42.989,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:43.019,Hizli,-,258,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:43.064,Hizli,-,260,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:43.106,Hizli,-,259,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:43.173,Hizli,-,263,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:43.232,Hizli,-,263,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:43.263,Hizli,-,262,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:43.357,Hizli,-,262,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:43.363,Hizli,-,256,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:43.406,Hizli,-,260,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:43.454,Hizli,-,256,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:43.507,Hizli,-,265,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:43.564,Hizli,-,268,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:43.623,Hizli,-,286,-,-,-4.6,7.48,16.55,0.2487,Sağlıklı,3.815115,False
2026-04-22 18:54:43.650,Yavas,11176,-,,69,-,-,-,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:43.661,Hizli,-,309,-,-,10.11,7.48,16.55,0.2757,Sağlıklı,13.133367,False
2026-04-22 18:54:43.704,Hizli,-,307,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:43.756,Hizli,-,310,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:43.810,Hizli,-,312,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:43.870,Hizli,-,311,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:43.906,Hizli,-,311,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:43.991,Hizli,-,290,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:44.020,Hizli,-,282,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:44.054,Hizli,-,273,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:44.107,Hizli,-,267,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:44.154,Hizli,-,259,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:44.254,Hizli,-,260,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:44.257,Hizli,-,258,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:44.319,Hizli,-,262,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:44.385,Hizli,-,259,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:44.429,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:44.475,Hizli,-,256,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:44.531,Hizli,-,259,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:44.565,Hizli,-,254,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:44.650,Hizli,-,257,-,-,-4.6,7.48,16.55,0.2716,Sağlıklı,13.133367,False
2026-04-22 18:54:44.651,Yavas,11724,-,,8,-,-,-,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:44.656,Hizli,-,252,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:44.719,Hizli,-,252,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:44.772,Hizli,-,253,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:44.817,Hizli,-,255,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:44.887,Hizli,-,255,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:44.918,Hizli,-,258,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:44.956,Hizli,-,258,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:45.008,Hizli,-,259,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:45.073,Hizli,-,258,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:45.137,Hizli,-,267,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:45.165,Hizli,-,263,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:45.214,Hizli,-,265,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:45.267,Hizli,-,258,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:45.319,Hizli,-,260,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:45.384,Hizli,-,262,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:45.423,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:45.460,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:45.514,Hizli,-,263,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:45.567,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:45.629,Hizli,-,265,-,-,-4.6,7.48,16.55,0.2822,Sağlıklı,-0.400589,False
2026-04-22 18:54:45.635,Yavas,16047,-,,20,-,-,-,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:45.669,Hizli,-,266,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:45.705,Hizli,-,268,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:45.757,Hizli,-,274,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:45.807,Hizli,-,269,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:45.873,Hizli,-,255,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:45.922,Hizli,-,257,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:45.957,Hizli,-,258,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:46.023,Hizli,-,258,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:46.073,Hizli,-,259,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:46.139,Hizli,-,259,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:46.178,Hizli,-,256,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:46.219,Hizli,-,256,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:46.273,Hizli,-,258,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:46.324,Hizli,-,256,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:46.437,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:46.440,Hizli,-,264,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:46.476,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:46.508,Hizli,-,263,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:46.564,Hizli,-,260,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:46.612,Hizli,-,264,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,2.038672,False
2026-04-22 18:54:46.678,Yavas,21180,-,,12,-,-,-,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:46.681,Hizli,-,262,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:46.720,Hizli,-,263,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:46.763,Hizli,-,263,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:46.826,Hizli,-,263,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:46.860,Hizli,-,262,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:46.947,Hizli,-,266,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:46.956,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:47.009,Hizli,-,263,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:47.067,Hizli,-,259,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:47.116,Hizli,-,262,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:47.181,Hizli,-,259,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:47.220,Hizli,-,259,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:47.259,Hizli,-,259,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:47.314,Hizli,-,258,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:47.366,Hizli,-,255,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:47.432,Hizli,-,257,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:47.469,Hizli,-,259,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:47.504,Hizli,-,262,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:47.560,Hizli,-,259,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:47.620,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-0.515421,False
2026-04-22 18:54:47.689,Yavas,19531,-,,13,-,-,-,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:47.692,Hizli,-,259,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:47.738,Hizli,-,258,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:47.769,Hizli,-,257,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:47.828,Hizli,-,260,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:47.862,Hizli,-,256,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:47.942,Hizli,-,257,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:47.963,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:48.015,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:48.069,Hizli,-,258,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:48.117,Hizli,-,260,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:48.181,Hizli,-,259,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:48.214,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:48.267,Hizli,-,260,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:48.314,Hizli,-,263,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:48.354,Hizli,-,266,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:48.419,Hizli,-,268,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:48.457,Hizli,-,264,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:48.547,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:48.554,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:48.613,Hizli,-,262,-,-,-4.6,7.48,16.55,0.2875,Sağlıklı,-2.135822,False
2026-04-22 18:54:48.673,Yavas,11795,-,,12,-,-,-,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:48.676,Hizli,-,262,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:48.710,Hizli,-,263,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:48.801,Hizli,-,266,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:48.804,Hizli,-,270,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:48.857,Hizli,-,267,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:48.917,Hizli,-,270,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:48.978,Hizli,-,269,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:49.039,Hizli,-,270,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:49.067,Hizli,-,267,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:49.117,Hizli,-,266,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:49.162,Hizli,-,264,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:49.228,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:49.301,Hizli,-,262,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:49.304,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:49.356,Hizli,-,262,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:49.419,Hizli,-,264,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:49.463,Hizli,-,260,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:49.540,Hizli,-,261,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:49.564,Hizli,-,260,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:49.604,Hizli,-,266,-,-,-4.6,7.48,16.55,0.2835,Sağlıklı,-11.293024,False
2026-04-22 18:54:49.663,Yavas,4430,-,,9,-,-,-,0.1419,Sağlıklı,0.294535,False
2026-04-22 18:54:49.664,Hizli,-,262,-,-,-4.6,7.48,16.55,0.1419,Sağlıklı,0.294535,False
2026-04-22 18:54:49.718,Hizli,-,262,-,-,-4.6,7.48,16.55,0.1419,Sağlıklı,0.294535,False
